開催日,競馬場,レース番号,出走時刻,レース名,コース,距離,出走頭数,金額,開催日(年),開催日(月)
2023/12/24,阪神,11,15:15,りんくうステークス,ダート,1200,16,140,2023,12
2023/12/24,阪神,12,16:05,ジングルベル賞,芝,1400,15,160,2023,12
2023/12/23,中山,1,10:05,2歳未勝利,ダート,1200,16,730,2023,12
2023/12/23,中山,2,10:35,2歳未勝利,ダート,1800,15,12090,2023,12
2023/12/23,中山,3,11:05,2歳未勝利,芝,1600,16,8640,2023,12
2023/12/23,中山,4,11:35,2歳未勝利,ダート,1800,16,5560,2023,12
2023/12/23,中山,5,12:25,2歳新馬,芝,1800,16,820,2023,12
2023/12/23,中山,6,12:55,2歳新馬,ダート,1800,16,,2023,12
2023/12/23,中山,7,13:25,2歳1勝クラス,ダート,1200,15,640,2023,12
2023/12/23,中山,8,13:55,3歳以上1勝クラス,ダート,1200,16,320,2023,12
2023/12/23,中山,9,14:25,ノエル賞,芝,1600,16,560,2023,12
2023/12/23,中山,10,15:05,中山大障害,障害,4100,12,550,2023,12
2023/12/23,中山,11,15:45,グレイトフルステークス,芝,2500,16,2100,2023,12
2023/12/23,中山,12,16:20,キャンドルライト賞,芝,1200,16,200,2023,12
2023/12/23,阪神,1,09:50,2歳未勝利,ダート,1800,14,1020,2023,12
2023/12/23,阪神,2,10:20,2歳未勝利,ダート,1200,15,62550,2023,12
2023/12/23,阪神,3,10:50,2歳未勝利,ダート,1400,16,8670,2023,12
2023/12/23,阪神,4,11:20,2歳未勝利,芝,1800,14,15500,2023,12
2023/12/23,阪神,5,12:10,2歳新馬,芝,2000,14,1220,2023,12
2023/12/23,阪神,6,12:40,2歳新馬,芝,1400,18,120,2023,12
2023/12/23,阪神,7,13:10,3歳以上1勝クラス,ダート,1800,8,480,2023,12
2023/12/23,阪神,8,13:40,3歳以上2勝クラス,ダート,1400,16,7850,2023,12
2023/12/23,阪神,9,14:15,万両賞,芝,1400,13,15190,2023,12
2023/12/23,阪神,10,14:55,摩耶ステークス,ダート,1800,16,490,2023,12
2023/12/23,阪神,11,15:35,阪神カップ,芝,1400,17,350,2023,12
2023/12/23,阪神,12,16:10,3歳以上1勝クラス,芝,1600,14,4870,2023,12
2023/12/17,中京,1,09:50,2歳未勝利,ダート,1800,16,1670,2023,12
2023/12/17,中京,2,10:15,3歳以上1勝クラス,ダート,1900,15,97120,2023,12
2023/12/17,中京,3,10:45,3歳以上1勝クラス,ダート,1400,16,55900,2023,12
2023/12/17,中京,4,11:15,2歳未勝利,芝,1400,16,34700,2023,12
2023/12/17,中京,5,12:05,2歳新馬,芝,2000,11,550,2023,12
2023/12/17,中京,6,12:35,3歳以上1勝クラス,芝,1600,16,440,2023,12
2023/12/17,中京,7,13:05,3歳以上1勝クラス,ダート,1800,12,29250,2023,12
2023/12/17,中京,8,13:35,3歳以上1勝クラス,芝,1600,16,2410,2023,12
2023/12/17,中京,9,14:05,寒椿賞,ダート,1400,11,770,2023,12
2023/12/17,中京,10,14:40,桑名特別,芝,1200,16,1420,2023,12
2023/12/17,中京,11,15:20,コールドムーンステークス,ダート,1400,16,5310,2023,12
2023/12/17,中京,12,16:01,尾張特別,芝,2200,9,4280,2023,12
2023/12/17,中山,1,09:55,2歳未勝利,ダート,1200,16,280,2023,12
2023/12/17,中山,2,10:25,2歳未勝利,ダート,1800,16,,2023,12
2023/12/17,中山,3,10:55,2歳未勝利,ダート,1200,16,6240,2023,12
2023/12/17,中山,4,11:25,障害3歳以上未勝利,障害,2880,13,1030,2023,12
2023/12/17,中山,5,12:15,2歳新馬,芝,1600,16,690,2023,12
2023/12/17,中山,6,12:45,2歳新馬,ダート,1800,16,510,2023,12
2023/12/17,中山,7,13:15,2歳未勝利,芝,2000,18,930,2023,12
2023/12/17,中山,8,13:45,3歳以上1勝クラス,ダート,1800,15,14000,2023,12
2023/12/17,中山,9,14:15,ひいらぎ賞,芝,1600,9,6200,2023,12
2023/12/17,中山,10,14:50,北総ステークス,ダート,1800,10,450,2023,12
2023/12/17,中山,11,15:30,ディセンバーステークス,芝,1800,13,180,2023,12
2023/12/17,中山,12,16:10,3歳以上2勝クラス,芝,1800,13,1020,2023,12
2023/12/17,阪神,1,10:05,2歳未勝利,ダート,1800,13,390,2023,12
2023/12/17,阪神,2,10:35,2歳未勝利,芝,1800,16,10060,2023,12
2023/12/17,阪神,3,11:05,2歳未勝利,芝,1400,15,10220,2023,12
2023/12/17,阪神,4,11:35,2歳新馬,ダート,1200,12,37930,2023,12
2023/12/17,阪神,5,12:25,2歳新馬,芝,1800,10,370,2023,12
2023/12/17,阪神,6,12:55,2歳未勝利,芝,1600,12,850,2023,12
2023/12/17,阪神,7,13:25,3歳以上1勝クラス,ダート,1800,9,6720,2023,12
2023/12/17,阪神,8,13:55,3歳以上2勝クラス,ダート,1400,14,360,2023,12
2023/12/17,阪神,9,14:25,高砂特別,ダート,1200,11,240,2023,12
2023/12/17,阪神,10,15:01,六甲アイランドステークス,芝,1400,18,1090,2023,12
2023/12/17,阪神,11,15:40,朝日杯フューチュリティステークス,芝,1600,17,400,2023,12
2023/12/17,阪神,12,16:20,御影ステークス,ダート,1400,16,450,2023,12
2023/12/16,中京,1,09:50,2歳未勝利,ダート,1200,16,19830,2023,12
2023/12/16,中京,2,10:20,3歳以上1勝クラス,ダート,1800,15,500,2023,12
2023/12/16,中京,3,10:50,3歳以上1勝クラス,ダート,1400,16,1300,2023,12
2023/12/16,中京,4,11:20,2歳未勝利,芝,2000,15,20760,2023,12
2023/12/16,中京,5,12:10,2歳新馬,ダート,1800,13,210,2023,12
2023/12/16,中京,6,12:40,2歳未勝利,芝,1600,15,340,2023,12
2023/12/16,中京,7,13:10,3歳以上1勝クラス,ダート,1800,15,850,2023,12
2023/12/16,中京,8,13:45,3歳以上1勝クラス,ダート,1200,16,55410,2023,12
2023/12/16,中京,9,14:15,高山特別,芝,2200,18,530,2023,12
2023/12/16,中京,10,14:50,スポーツ報知杯中京２歳ステークス,芝,1200,9,8550,2023,12
2023/12/16,中京,11,15:25,尾頭橋ステークス,ダート,1800,14,2300,2023,12
2023/12/16,中京,12,16:01,3歳以上1勝クラス,芝,1400,18,18280,2023,12
2023/12/16,中山,1,10:10,2歳未勝利,ダート,1200,16,1820,2023,12
2023/12/16,中山,2,10:40,2歳未勝利,ダート,1800,16,1270,2023,12
2023/12/16,中山,3,11:10,2歳未勝利,ダート,1800,16,710,2023,12
2023/12/16,中山,4,11:40,2歳未勝利,芝,1800,16,6420,2023,12
2023/12/16,中山,5,12:30,2歳新馬,芝,2000,18,62990,2023,12
2023/12/16,中山,6,13:00,2歳新馬,ダート,1200,16,,2023,12
2023/12/16,中山,7,13:30,２０２３ヤングジョッキーズシリーズファイナルラウンド中山１戦,芝,2000,16,140,2023,12
2023/12/16,中山,8,14:05,2歳未勝利,芝,1600,16,20880,2023,12
2023/12/16,中山,9,14:35,２０２３ヤングジョッキーズシリーズファイナルラウンド中山２戦,ダート,1800,16,550,2023,12
2023/12/16,中山,10,15:10,舞浜特別,ダート,1200,16,650,2023,12
2023/12/16,中山,11,15:45,ターコイズステークス,芝,1600,16,710,2023,12
2023/12/16,中山,12,16:20,3歳以上1勝クラス,ダート,1200,16,690,2023,12
2023/12/16,阪神,1,10:01,2歳未勝利,ダート,1400,16,570,2023,12
2023/12/16,阪神,2,10:30,2歳未勝利,ダート,1800,13,33230,2023,12
2023/12/16,阪神,3,11:00,2歳未勝利,ダート,1400,16,260,2023,12
2023/12/16,阪神,4,11:30,障害3歳以上オープン,障害,3110,14,1020,2023,12
2023/12/16,阪神,5,12:20,2歳新馬,芝,1200,11,120,2023,12
2023/12/16,阪神,6,12:50,2歳新馬,ダート,1800,9,2410,2023,12
2023/12/16,阪神,7,13:20,2歳未勝利,芝,2000,8,11880,2023,12
2023/12/16,阪神,8,13:55,3歳以上1勝クラス,ダート,1200,16,9070,2023,12
2023/12/16,阪神,9,14:25,境港特別,ダート,2000,16,840,2023,12
2023/12/16,阪神,10,15:01,甲東特別,芝,1600,14,2120,2023,12
2023/12/16,阪神,11,15:35,タンザナイトステークス,芝,1200,16,250,2023,12
2023/12/16,阪神,12,16:10,3歳以上1勝クラス,芝,1800,11,580,2023,12
2023/12/10,中京,1,09:55,2歳未勝利,ダート,1800,11,63590,2023,12
2023/12/10,中京,2,10:25,3歳以上1勝クラス,ダート,1200,13,1810,2023,12
2023/12/10,中京,3,10:55,3歳以上1勝クラス,ダート,1900,10,670,2023,12
2023/12/10,中京,4,11:25,2歳未勝利,芝,1400,16,190,2023,12
2023/12/10,中京,5,12:15,2歳新馬,ダート,1400,16,1040,2023,12
2023/12/10,中京,6,12:45,3歳以上1勝クラス,芝,2000,15,28620,2023,12
2023/12/10,中京,7,13:15,3歳以上1勝クラス,ダート,1800,10,380,2023,12
2023/12/10,中京,8,13:45,3歳以上1勝クラス,ダート,1400,16,9870,2023,12
2023/12/10,中京,9,14:15,大須特別,ダート,1800,16,6930,2023,12
2023/12/10,中京,10,14:50,名古屋日刊スポーツ杯,芝,2000,12,450,2023,12
2023/12/10,中京,11,15:30,知立ステークス,芝,1200,9,330,2023,12
2023/12/10,中京,12,16:10,3歳以上1勝クラス,芝,1600,13,120,2023,12
2023/12/10,中山,1,09:50,2歳未勝利,ダート,1200,16,170,2023,12
2023/12/10,中山,2,10:15,2歳未勝利,芝,1200,16,1430,2023,12
2023/12/10,中山,3,10:45,2歳未勝利,ダート,1800,11,3460,2023,12
2023/12/10,中山,4,11:15,障害3歳以上未勝利,障害,2880,14,1990,2023,12
2023/12/10,中山,5,12:05,2歳新馬,芝,1800,16,130,2023,12
2023/12/10,中山,6,12:35,2歳未勝利,芝,2000,18,7120,2023,12
2023/12/10,中山,7,13:05,2歳1勝クラス,ダート,1800,16,530,2023,12
2023/12/10,中山,8,13:35,3歳以上1勝クラス,ダート,2500,11,8220,2023,12
2023/12/10,中山,9,14:05,チバテレ杯,芝,2000,13,350,2023,12
2023/12/10,中山,10,14:40,師走ステークス,ダート,1800,14,1230,2023,12
2023/12/10,中山,11,15:20,カペラステークス,ダート,1200,16,1070,2023,12
2023/12/10,中山,12,16:01,3歳以上2勝クラス,芝,1600,11,540,2023,12
2023/12/10,阪神,1,10:05,2歳未勝利,ダート,1400,15,1510,2023,12
2023/12/10,阪神,2,10:35,2歳未勝利,ダート,1800,10,750,2023,12
2023/12/10,阪神,3,11:05,2歳未勝利,芝,1200,14,5780,2023,12
2023/12/10,阪神,4,11:35,2歳新馬,芝,1600,17,2080,2023,12
2023/12/10,阪神,5,12:25,2歳新馬,芝,2000,9,360,2023,12
2023/12/10,阪神,6,12:55,2歳1勝クラス,ダート,1200,7,1460,2023,12
2023/12/10,阪神,7,13:25,3歳以上1勝クラス,ダート,1800,9,270,2023,12
2023/12/10,阪神,8,13:55,3歳以上2勝クラス,芝,2400,8,1300,2023,12
2023/12/10,阪神,9,14:25,オリオンステークス,芝,2200,11,5000,2023,12
2023/12/10,阪神,10,15:01,竹田城ステークス,ダート,2000,16,650,2023,12
2023/12/10,阪神,11,15:40,阪神ジュベナイルフィリーズ,芝,1600,18,30810,2023,12
2023/12/10,阪神,12,16:20,夙川特別,ダート,1400,13,6010,2023,12
2023/12/09,中京,1,09:50,2歳未勝利,ダート,1800,10,450,2023,12
2023/12/09,中京,2,10:20,3歳以上1勝クラス,ダート,1400,16,6020,2023,12
2023/12/09,中京,3,10:50,3歳以上1勝クラス,ダート,1800,11,12360,2023,12
2023/12/09,中京,4,11:20,2歳未勝利,芝,2000,16,110,2023,12
2023/12/09,中京,5,12:10,2歳未勝利,芝,1600,16,2480,2023,12
2023/12/09,中京,6,12:40,3歳以上1勝クラス,ダート,1200,16,410,2023,12
2023/12/09,中京,7,13:10,3歳以上1勝クラス,ダート,1800,11,840,2023,12
2023/12/09,中京,8,13:40,3歳以上1勝クラス,芝,2000,18,40050,2023,12
2023/12/09,中京,9,14:15,つわぶき賞,芝,1400,14,7240,2023,12
2023/12/09,中京,10,14:50,豊川特別,ダート,1200,16,420,2023,12
2023/12/09,中京,11,15:25,中日新聞杯,芝,2000,17,700,2023,12
2023/12/09,中京,12,16:01,3歳以上1勝クラス,芝,1200,15,8780,2023,12
2023/12/09,中山,1,10:10,2歳未勝利,ダート,1200,16,870,2023,12
2023/12/09,中山,2,10:40,2歳未勝利,ダート,1800,12,12160,2023,12
2023/12/09,中山,3,11:10,2歳未勝利,ダート,1200,16,860,2023,12
2023/12/09,中山,4,11:40,2歳未勝利,芝,1800,16,23810,2023,12
2023/12/09,中山,5,12:30,2歳新馬,芝,1600,16,400,2023,12
2023/12/09,中山,6,13:00,2歳新馬,ダート,1800,16,,2023,12
2023/12/09,中山,7,13:30,3歳以上1勝クラス,芝,1200,15,1540,2023,12
2023/12/09,中山,8,14:01,3歳以上1勝クラス,ダート,1800,16,440,2023,12
2023/12/09,中山,9,14:35,黒松賞,芝,1200,11,2800,2023,12
2023/12/09,中山,10,15:10,アクアラインステークス,ダート,1200,16,5920,2023,12
2023/12/09,中山,11,15:45,常総ステークス,芝,1800,15,360,2023,12
2023/12/09,中山,12,16:20,3歳以上2勝クラス,ダート,2400,16,440,2023,12
2023/12/09,阪神,1,10:01,2歳未勝利,ダート,1800,7,5730,2023,12
2023/12/09,阪神,2,10:30,2歳未勝利,芝,1600,9,3790,2023,12
2023/12/09,阪神,3,11:00,2歳未勝利,ダート,1200,13,630,2023,12
2023/12/09,阪神,4,11:30,障害3歳以上オープン,障害,3110,12,790,2023,12
2023/12/09,阪神,5,12:20,2歳新馬,芝,1400,12,170,2023,12
2023/12/09,阪神,6,12:50,2歳新馬,ダート,1800,9,73330,2023,12
2023/12/09,阪神,7,13:20,2歳未勝利,芝,2000,10,1330,2023,12
2023/12/09,阪神,8,13:50,3歳以上1勝クラス,ダート,1400,16,1070,2023,12
2023/12/09,阪神,9,14:25,エリカ賞,芝,2000,10,410,2023,12
2023/12/09,阪神,10,15:01,赤穂特別,ダート,1800,15,1400,2023,12
2023/12/09,阪神,11,15:35,リゲルステークス,芝,1600,13,10050,2023,12
2023/12/09,阪神,12,16:10,3歳以上2勝クラス,芝,1200,12,13550,2023,12
2023/12/03,中京,1,09:55,2歳未勝利,ダート,1800,14,320,2023,12
2023/12/03,中京,2,10:25,3歳以上1勝クラス,ダート,1200,16,35550,2023,12
2023/12/03,中京,3,10:55,3歳以上1勝クラス,ダート,1400,15,12170,2023,12
2023/12/03,中京,4,11:25,2歳未勝利,芝,1600,16,290,2023,12
2023/12/03,中京,5,12:15,2歳新馬,芝,1400,10,860,2023,12
2023/12/03,中京,6,12:45,2歳未勝利,芝,2000,12,790,2023,12
2023/12/03,中京,7,13:15,3歳以上1勝クラス,ダート,1800,9,320,2023,12
2023/12/03,中京,8,13:45,こうやまき賞,芝,1600,7,7880,2023,12
2023/12/03,中京,9,14:15,3歳以上1勝クラス,芝,1400,15,320,2023,12
2023/12/03,中京,10,14:50,鳴海特別,ダート,1400,16,480,2023,12
2023/12/03,中京,11,15:30,チャンピオンズカップ,ダート,1800,15,,2023,12
2023/12/03,中京,12,16:15,栄特別,芝,2200,11,730,2023,12
2023/12/03,中山,1,10:05,2歳未勝利,ダート,1200,16,980,2023,12
2023/12/03,中山,2,10:35,2歳未勝利,ダート,1800,16,330,2023,12
2023/12/03,中山,3,11:05,2歳未勝利,芝,2000,18,17880,2023,12
2023/12/03,中山,4,11:35,2歳新馬,ダート,1200,16,16130,2023,12
2023/12/03,中山,5,12:25,2歳新馬,芝,2000,16,420,2023,12
2023/12/03,中山,6,12:55,2歳1勝クラス,ダート,1200,13,5140,2023,12
2023/12/03,中山,7,13:25,3歳以上1勝クラス,ダート,1800,11,580,2023,12
2023/12/03,中山,8,13:55,3歳以上2勝クラス,芝,2500,12,1490,2023,12
2023/12/03,中山,9,14:30,南総ステークス,芝,1200,15,860,2023,12
2023/12/03,中山,10,15:05,市川ステークス,ダート,1800,16,3790,2023,12
2023/12/03,中山,11,15:45,ラピスラズリステークス,芝,1200,11,3150,2023,12
2023/12/03,中山,12,16:20,3歳以上2勝クラス,ダート,1200,16,28900,2023,12
2023/12/03,阪神,1,09:50,2歳未勝利,ダート,1800,13,2020,2023,12
2023/12/03,阪神,2,10:15,2歳未勝利,芝,1400,11,1380,2023,12
2023/12/03,阪神,3,10:45,2歳未勝利,ダート,1400,15,870,2023,12
2023/12/03,阪神,4,11:15,障害3歳以上未勝利,障害,2970,11,1310,2023,12
2023/12/03,阪神,5,12:05,2歳新馬,芝,1600,9,6080,2023,12
2023/12/03,阪神,6,12:35,2歳新馬,ダート,1400,12,1280,2023,12
2023/12/03,阪神,7,13:05,3歳以上1勝クラス,芝,1800,11,1210,2023,12
2023/12/03,阪神,8,13:35,3歳以上2勝クラス,ダート,1200,16,380,2023,12
2023/12/03,阪神,9,14:05,豊中特別,ダート,1800,16,820,2023,12
2023/12/03,阪神,10,14:40,元町ステークス,芝,1800,17,221320,2023,12
2023/12/03,阪神,11,15:20,ギャラクシーステークス,ダート,1400,13,300,2023,12
2023/12/03,阪神,12,16:00,3歳以上2勝クラス,芝,1400,15,34050,2023,12
2023/12/02,中京,1,09:50,2歳未勝利,ダート,1400,16,690,2023,12
2023/12/02,中京,2,10:15,3歳以上1勝クラス,ダート,1800,10,104080,2023,12
2023/12/02,中京,3,10:45,3歳以上1勝クラス,ダート,1400,16,,2023,12
2023/12/02,中京,4,11:15,2歳未勝利,芝,1200,12,1590,2023,12
2023/12/02,中京,5,12:05,3歳以上1勝クラス,ダート,1800,12,340,2023,12
2023/12/02,中京,6,12:35,3歳以上1勝クラス,芝,1600,16,1490,2023,12
2023/12/02,中京,7,13:05,3歳以上1勝クラス,ダート,1900,14,270,2023,12
2023/12/02,中京,8,13:40,3歳以上1勝クラス,ダート,1200,16,330,2023,12
2023/12/02,中京,9,14:15,犬山特別,ダート,1900,16,190,2023,12
2023/12/02,中京,10,14:50,中京日経賞,芝,1600,13,4070,2023,12
2023/12/02,中京,11,15:25,浜松ステークス,芝,1400,12,530,2023,12
2023/12/02,中京,12,16:00,3歳以上1勝クラス,芝,2000,17,280,2023,12
2023/12/02,中山,1,10:05,2歳未勝利,ダート,1200,16,410,2023,12
2023/12/02,中山,2,10:35,2歳未勝利,ダート,1800,16,1680,2023,12
2023/12/02,中山,3,11:05,2歳未勝利,芝,1600,16,10710,2023,12
2023/12/02,中山,4,11:35,2歳未勝利,ダート,1800,16,590,2023,12
2023/12/02,中山,5,12:25,2歳新馬,芝,1200,16,3030,2023,12
2023/12/02,中山,6,12:55,2歳新馬,ダート,1800,16,170,2023,12
2023/12/02,中山,7,13:25,3歳以上1勝クラス,ダート,1200,16,1730,2023,12
2023/12/02,中山,8,14:00,イルミネーションジャンプステークス,障害,3570,14,20030,2023,12
2023/12/02,中山,9,14:35,葉牡丹賞,芝,2000,9,2750,2023,12
2023/12/02,中山,10,15:10,鹿島特別,ダート,1800,16,420,2023,12
2023/12/02,中山,11,15:45,スポーツニッポン賞ステイヤーズステークス,芝,3600,16,430,2023,12
2023/12/02,中山,12,16:20,3歳以上2勝クラス,芝,1200,16,260,2023,12
2023/12/02,阪神,1,09:55,2歳未勝利,ダート,1200,12,440,2023,12
2023/12/02,阪神,2,10:25,2歳未勝利,ダート,1800,9,6400,2023,12
2023/12/02,阪神,3,10:55,2歳未勝利,芝,1600,10,1690,2023,12
2023/12/02,阪神,4,11:25,2歳未勝利,芝,1800,10,2880,2023,12
2023/12/02,阪神,5,12:15,2歳新馬,芝,2000,12,200,2023,12
2023/12/02,阪神,6,12:45,2歳新馬,ダート,1800,11,530,2023,12
2023/12/02,阪神,7,13:15,3歳以上1勝クラス,ダート,1200,13,140,2023,12
2023/12/02,阪神,8,13:50,3歳以上1勝クラス,ダート,1800,10,1400,2023,12
2023/12/02,阪神,9,14:25,さざんか賞,芝,1200,10,23580,2023,12
2023/12/02,阪神,10,15:00,妙見山ステークス,ダート,1200,16,5680,2023,12
2023/12/02,阪神,11,15:35,チャレンジカップ,芝,2000,13,3200,2023,12
2023/12/02,阪神,12,16:10,3歳以上2勝クラス,芝,1800,10,4150,2023,12
2024/01/28,京都,1,10:01,3歳未勝利,ダート,1200,15,1500,2024,1
2024/01/28,京都,2,10:30,3歳未勝利,ダート,1800,11,1030,2024,1
2024/01/28,京都,3,11:00,3歳未勝利,ダート,1400,16,740,2024,1
2024/01/28,京都,4,11:30,3歳1勝クラス,ダート,1400,13,370,2024,1
2024/01/28,京都,5,12:20,3歳新馬,芝,2000,13,2130,2024,1
2024/01/28,京都,6,12:50,3歳未勝利,芝,1600,10,590,2024,1
2024/01/28,京都,7,13:20,4歳以上1勝クラス,ダート,1800,10,160,2024,1
2024/01/28,京都,8,13:50,4歳以上1勝クラス,ダート,1200,16,2750,2024,1
2024/01/28,京都,9,14:25,大津特別,ダート,1800,11,4770,2024,1
2024/01/28,京都,10,15:01,八坂ステークス,芝,2200,12,25730,2024,1
2024/01/28,京都,11,15:35,シルクロードステークス,芝,1200,18,8120,2024,1
2024/01/28,京都,12,16:10,4歳以上2勝クラス,芝,1600,9,3860,2024,1
2024/01/28,小倉,1,09:50,3歳未勝利,ダート,1700,11,31490,2024,1
2024/01/28,小倉,2,10:20,3歳未勝利,芝,1200,16,,2024,1
2024/01/28,小倉,3,10:50,4歳以上1勝クラス,ダート,1000,14,1590,2024,1
2024/01/28,小倉,4,11:20,障害4歳以上未勝利,障害,2860,12,5380,2024,1
2024/01/28,小倉,5,12:10,3歳新馬,芝,1200,14,1150,2024,1
2024/01/28,小倉,6,12:40,3歳未勝利,芝,2000,15,10310,2024,1
2024/01/28,小倉,7,13:10,4歳以上1勝クラス,ダート,1700,14,420,2024,1
2024/01/28,小倉,8,13:40,4歳以上1勝クラス,芝,1200,14,11730,2024,1
2024/01/28,小倉,9,14:15,くすのき賞,ダート,1700,10,24060,2024,1
2024/01/28,小倉,10,14:50,日田特別,芝,1800,16,980,2024,1
2024/01/28,小倉,11,15:25,巌流島ステークス,芝,1200,18,640,2024,1
2024/01/28,小倉,12,16:01,4歳以上1勝クラス,芝,2000,13,2270,2024,1
2024/01/28,東京,1,10:10,3歳未勝利,ダート,1400,16,2060,2024,1
2024/01/28,東京,2,10:40,3歳新馬,ダート,1400,16,580,2024,1
2024/01/28,東京,3,11:10,3歳未勝利,ダート,1600,16,540,2024,1
2024/01/28,東京,4,11:40,4歳以上1勝クラス,ダート,2100,14,1010,2024,1
